+-----------------------------+-----------------------------+-------+
| Batter                      | Fielder                     | Count |
| Wellington Masakadza        | Marcus Stoinis              | 1     |
| Aaron Finch                 | Tarisai Musakanda           | 1     |
| Travis Head                 | Wellington Masakadza        | 1     |
| Glenn Maxwell               | Elton Chigumbura            | 1     |
| Nic Maddinson               | Blessing Muzarabani         | 1     |
| Virat Kohli                 | Joe Root                    | 1     |
| Eoin Morgan                 | Shikhar Dhawan              | 1     |
| Jonathan Bairstow           | Kuldeep Yadav               | 1     |
| D'Arcy Short                | Sahibzada Farhan            | 1     |
| Aaron Finch                 | Sahibzada Farhan            | 1     |
| Glenn Maxwell               | Asif Ali                    | 1     |
| Marcus Stoinis              | Fakhar Zaman                | 1     |
| Travis Head                 | Hasan Ali                   | 1     |
| Alex Carey                  | Shadab Khan                 | 1     |
| Hussain Talat               | Jhye Richardson             | 1     |
| Ben Stokes                  | Virat Kohli                 | 1     |
| Shikhar Dhawan              | Jake Ball                   | 1     |
| Lokesh Rahul                | Chris Jordan                | 1     |
| Max O'Dowd                  | Aarif Sheikh                | 1     |
| Liton Das                   | Andre Fletcher              | 1     |
| Shakib Al Hasan             | Kesrick Williams            | 1     |
| Mushfiqur Rahim             | Rovman Powell               | 1     |
| Mehedi Hasan                | Ashley Nurse                | 1     |
| Marlon Samuels              | Mahmudullah                 | 1     |
| Tamim Iqbal                 | Keemo Paul                  | 1     |
| Mushfiqur Rahim             | Andre Russell               | 1     |
| Andre Fletcher              | Shakib Al Hasan             | 1     |
| Marlon Samuels              | Liton Das                   | 1     |
| Carlos Brathwaite           | Liton Das                   | 1     |
| Ashley Nurse                | Ariful Haque                | 1     |
| Liton Das                   | Ashley Nurse                | 1     |
| Tamim Iqbal                 | Kesrick Williams            | 1     |
| Shakib Al Hasan             | Ashley Nurse                | 1     |
| Andre Fletcher              | Nazmul Islam                | 1     |
| Rovman Powell               | Abu Haider                  | 1     |
| Andre Russell               | Ariful Haque                | 1     |
| Hashim Amla                 | Dasun Shanaka               | 1     |
| Heinrich Klaasen            | Kusal Mendis                | 1     |
| Kusal Perera                | Tabraiz Shamsi              | 1     |
| Dhananjaya de Silva         | Andy Phehlukwayo            | 1     |
| Angelo Mathews              | Heinrich Klaasen            | 1     |
| Dasun Shanaka               | Reeza Hendricks             | 1     |
| Paul Stirling               | Aftab Alam                  | 1     |
| Kevin O'Brien               | Hazratullah Zazai           | 1     |
| Gary Wilson                 | Usman Ghani                 | 1     |
| Simi Singh                  | Mujeeb Zadran               | 1     |
| Tyrone Kane                 | Najibullah Zadaran          | 1     |
| Mohammad Shahzad            | Boyd Rankin                 | 1     |
| Hazratullah Zazai           | Simi Singh                  | 1     |
| Asghar Stanikzai            | George Dockrell             | 1     |
| Mohammad Nabi               | Stuart Thompson             | 1     |
| Rashid Khan                 | Andrew Balbirnie            | 1     |
| Aftab Alam                  | Andrew Balbirnie            | 1     |
| Paul Stirling               | Rashid Khan                 | 1     |
| Stuart Thompson             | Mohammad Nabi               | 1     |
| Peter Chase                 | Mohammad Nabi               | 1     |
| Quinton de Kock             | Chamunorwa Chibhabha        | 1     |
| Gihahn Cloete               | Hamilton Masakadza          | 1     |
| Faf du Plessis              | Tendai Chisoro              | 1     |
| Rassie van der Dussen       | Hamilton Masakadza          | 1     |
| David Miller                | Sean Williams               | 1     |
| Christiaan Jonker           | Hamilton Masakadza          | 1     |
| Peter Moor                  | Christiaan Jonker           | 1     |
| Brandon Mavuta              | Lungi Ngidi                 | 1     |
| Peter Moor                  | David Miller                | 1     |
| Heinrich Klaasen            | Brandon Mavuta              | 1     |
| Ashfaq Ahmed                | D'Arcy Short                | 1     |
| Chirag Suri                 | Ben McDermott               | 1     |
| Rameez Shahzad              | Aaron Finch                 | 1     |
| Aaron Finch                 | Shaiman Anwar               | 1     |
| Glenn Maxwell               | Ahmed Raza                  | 1     |
| Fakhar Zaman                | Nathan Coulter-Nile         | 1     |
| Mohammad Hafeez             | Ben McDermott               | 1     |
| Shadab Khan                 | Ben McDermott               | 1     |
| Imad Wasim                  | Aaron Finch                 | 1     |
| Adam Zampa                  | Hasan Ali                   | 1     |
| Babar Azam                  | Aaron Finch                 | 1     |
| Mohammad Hafeez             | D'Arcy Short                | 1     |
| Shoaib Malik                | Mitchell Marsh              | 1     |
| Asif Ali                    | D'Arcy Short                | 1     |
| Hasan Ali                   | Mitchell Marsh              | 1     |
| Aaron Finch                 | Fakhar Zaman                | 1     |
| Chris Lynn                  | Shadab Khan                 | 1     |
| Alex Carey                  | Fakhar Zaman                | 1     |
| Nathan Coulter-Nile         | Asif Ali                    | 1     |
| Joe Denly                   | Kusal Mendis                | 1     |
| Kamindu Mendis              | Alex Hales                  | 1     |
| Tissara Perera              | Jason Roy                   | 1     |
| Isuru Udana                 | Ben Stokes                  | 1     |
| Sahibzada Farhan            | Andrew Tye                  | 1     |
| Asif Ali                    | Nathan Coulter-Nile         | 1     |
| Alex Carey                  | Fahim Ashraf                | 1     |
| Aaron Finch                 | Mohammad Hafeez             | 1     |
| Chris Lynn                  | Fahim Ashraf                | 1     |
| Mitchell Marsh              | Shoaib Malik                | 1     |
| D'Arcy Short                | Shoaib Malik                | 1     |
| Adam Zampa                  | Imad Wasim                  | 1     |
| Sahibzada Farhan            | Colin Munro                 | 1     |
| Asif Ali                    | Glenn Phillips              | 1     |
| Mohammad Hafeez             | Tim Southee                 | 1     |
| Sarfraz Ahmed               | Corey Anderson              | 1     |
| Colin Munro                 | Asif Ali                    | 1     |
| Kane Williamson             | Fakhar Zaman                | 1     |
| Colin de Grandhomme         | Shoaib Malik                | 1     |
| Tim Seifert                 | Shadab Khan                 | 1     |
| Fakhar Zaman                | Kane Williamson             | 1     |
| Shoaib Malik                | Glenn Phillips              | 1     |
| Kieron Pollard              | Manish Pandey               | 1     |
| Darren Bravo                | Shikhar Dhawan              | 1     |
| Fabian Allen                | Umesh Yadav                 | 1     |
| Lokesh Rahul                | Darren Bravo                | 1     |
| Rishabh Pant                | Darren Bravo                | 1     |
| Fakhar Zaman                | Mark Chapman                | 1     |
| Babar Azam                  | Tim Southee                 | 1     |
| Shoaib Malik                | Lockie Ferguson             | 1     |
| Shikhar Dhawan              | Nicolas Pooran              | 1     |
