+--------------------------+--------------------------+-------+
| Batter                   | Fielder                  | Count |
| Tamim Iqbal              | Gary Brent               | 1     |
| Aftab Ahmed              | Christopher Mpofu        | 1     |
| Mushfiqur Rahim          | Sean Williams            | 1     |
| Vusimuzi Sibanda         | Habibul Bashar           | 1     |
| Hamilton Masakadza       | Tapash Baisya            | 1     |
| Elton Chigumbura         | Aftab Ahmed              | 1     |
| Prosper Utseya           | Aftab Ahmed              | 1     |
| Chamunorwa Chibhabha     | Mashrafe Mortaza         | 1     |
| Tamim Iqbal              | Vusimuzi Sibanda         | 1     |
| Tapash Baisya            | Terry Duffin             | 1     |
| Ed Joyce                 | Brad Hodge               | 1     |
| Brad Hodge               | Ian Bell                 | 1     |
| Mike Hussey              | Andrew Strauss           | 1     |
| Shane Watson             | Jamie Dalrymple          | 1     |
| Brad Hogg                | Andrew Flintoff          | 1     |
| Robin Uthappa            | Mahela Jayawardene       | 1     |
| Mahendra Dhoni           | Farveez Maharoof         | 1     |
| Harbhajan Singh          | Mahela Jayawardene       | 1     |
| Younis Khan              | Jacques Kallis           | 1     |
| Marvan Atapattu          | Sachin Tendulkar         | 1     |
| Farveez Maharoof         | Ajit Agarkar             | 1     |
| Yuvraj Singh             | Nuwan Kulasekara         | 1     |
| Inzamam-ul-Haq           | Jacques Kallis           | 1     |
| Matthew Hayden           | Stephen Fleming          | 1     |
| Phil Jaques              | Daniel Vettori           | 1     |
| Brad Hodge               | Stephen Fleming          | 1     |
| Shane Watson             | Shane Bond               | 1     |
| Mitchell Johnson         | Jacob Oram               | 1     |
| Mahela Jayawardene       | Robin Uthappa            | 1     |
| Kumar Sangakkara         | Robin Uthappa            | 1     |
| Tillakaratne Dilshan     | Robin Uthappa            | 1     |
| Russel Arnold            | Shanthakumaran Sreesanth | 1     |
| Robin Uthappa            | Sanath Jayasuriya        | 1     |
| Phil Jaques              | Stephen Fleming          | 1     |
| Lou Vincent              | Phil Jaques              | 1     |
| Brad Haddin              | Lou Vincent              | 1     |
| Cameron White            | Scott Styris             | 1     |
| Stephen Fleming          | Brad Hodge               | 1     |
| Peter Fulton             | Mike Hussey              | 1     |
| James Franklin           | Adam Voges               | 1     |
| David Hemp               | Mohammad Ashraful        | 1     |
| Janeiro Tucker           | Mohammad Rafique         | 1     |
| Tamim Iqbal              | Oliver Pitcher           | 1     |
| Aftab Ahmed              | Saleem Mukuddem          | 1     |
| Dean Minors              | Asif Mulla               | 1     |
| Oliver Pitcher           | Umar Bhatti              | 1     |
| Kwame Tucker             | Geoff Barnett            | 1     |
| Irving Romaine           | John Davison             | 1     |
| Kevin Hurdle             | Ian Billcliff            | 1     |
| Ashish Bagai             | David Hemp               | 1     |
| Ian Billcliff            | Dwayne Leverock          | 1     |
| John Davison             | David Hemp               | 1     |
| Asif Mulla               | David Hemp               | 1     |
| Ashish Bagai             | Mashrafe Mortaza         | 1     |
| John Davison             | Mohammad Ashraful        | 1     |
| George Codrington        | Mashrafe Mortaza         | 1     |
| Marlon Samuels           | Shoaib Malik             | 1     |
| Dwayne Bravo             | Naved-ul-Hasan           | 1     |
| Dwayne Smith             | Inzamam-ul-Haq           | 1     |
| Mohammad Hafeez          | Brian Lara               | 1     |
| Iftikhar Anjum           | Brian Lara               | 1     |
| Brad Hodge               | Paul Hoffmann            | 1     |
| Ryan Watson              | Nathan Bracken           | 1     |
| Dougie Brown             | Shane Watson             | 1     |
| Geoff Barnett            | Tanmay Mishra            | 1     |
| Asif Mulla               | Peter Ongondo            | 1     |
| Sanath Jayasuriya        | Oliver Pitcher           | 1     |
| Mahela Jayawardene       | Kevin Hurdle             | 1     |
| Kumar Sangakkara         | Janeiro Tucker           | 1     |
| Tillakaratne Dilshan     | Janeiro Tucker           | 1     |
| Farveez Maharoof         | David Hemp               | 1     |
| David Hemp               | Mahela Jayawardene       | 1     |
| William Porterfield      | Vusimuzi Sibanda         | 1     |
| Eoin Morgan              | Elton Chigumbura         | 1     |
| Chamunorwa Chibhabha     | David Langford-Smith     | 1     |
| Sean Williams            | Boyd Rankin              | 1     |
| Elton Chigumbura         | Jeremy Bray              | 1     |
| Prosper Utseya           | Eoin Morgan              | 1     |
| Kevin Pietersen          | James Franklin           | 1     |
| Andrew Flintoff          | Scott Styris             | 1     |
| Stephen Fleming          | Ed Joyce                 | 1     |
| Ross Taylor              | Andrew Flintoff          | 1     |
| Craig McMillan           | Jamie Dalrymple          | 1     |
| Graeme Smith             | Daan van Bunge           | 1     |
| Herschelle Gibbs         | Eric Szwarczynski        | 1     |
| Alexei Kervezee          | Shaun Pollock            | 1     |
| Luuk van Troost          | Graeme Smith             | 1     |
| Sourav Ganguly           | Abdur Razzak             | 1     |
| Robin Uthappa            | Aftab Ahmed              | 1     |
| Yuvraj Singh             | Habibul Bashar           | 1     |
| Mahendra Dhoni           | Aftab Ahmed              | 1     |
| Munaf Patel              | Abdur Razzak             | 1     |
| Imran Nazir              | Eoin Morgan              | 1     |
| Younis Khan              | Andre Botha              | 1     |
| Mohammad Yousuf          | William Porterfield      | 1     |
| Inzamam-ul-Haq           | Eoin Morgan              | 1     |
| Kamran Akmal             | Trent Johnston           | 1     |
| Azhar Mahmood            | Trent Johnston           | 1     |
| Mohammad Sami            | Jeremy Bray              | 1     |
| Andre Botha              | Mohammad Hafeez          | 1     |
| Andrew White             | Mohammad Hafeez          | 1     |
| Kyle McCallan            | Younis Khan              | 1     |
| Adam Gilchrist           | Luuk van Troost          | 1     |
| Matthew Hayden           | Peter Borren             | 1     |
| Darron Reekers           | Michael Clarke           | 1     |
| Tim de Leede             | Matthew Hayden           | 1     |
| Peter Borren             | Mike Hussey              | 1     |
| Michael Vaughan          | John Davison             | 1     |
| Ian Bell                 | George Codrington        | 1     |
| John Davison             | Ian Bell                 | 1     |
| Ashish Bagai             | Kevin Pietersen          | 1     |
| Robin Uthappa            | Dwayne Leverock          | 1     |
| Virender Sehwag          | Malachi Jones            | 1     |
| Mahendra Dhoni           | Janeiro Tucker           | 1     |
| Yuvraj Singh             | Malachi Jones            | 1     |
| Lionel Cann              | Robin Uthappa            | 1     |
| Stuart Matsikenyeri      | Daren Powell             | 1     |
| Chris Gayle              | Vusimuzi Sibanda         | 1     |
| Lou Vincent              | Steve Tikolo             | 1     |
| Scott Styris             | Tanmay Mishra            | 1     |
| Craig McMillan           | Steve Tikolo             | 1     |
| Brendon McCullum         | Hiren Varaiya            | 1     |
| Steve Tikolo             | Daniel Vettori           | 1     |
| Tanmay Mishra            | Stephen Fleming          | 1     |
| Thomas Odoyo             | Jacob Oram               | 1     |
| Fraser Watts             | Graeme Smith             | 1     |
| Gavin Hamilton           | AB de Villiers           | 1     |
| John Blain               | Justin Kemp              | 1     |
| Graeme Smith             | Glenn Rogers             | 1     |
| AB de Villiers           | Dougie Brown             | 1     |
| Ashwell Prince           | Neil McCallum            | 1     |
| Upul Tharanga            | Aftab Ahmed              | 1     |
| Sanath Jayasuriya        | Habibul Bashar           | 1     |
| Mushfiqur Rahim          | Tillakaratne Dilshan     | 1     |
| Aftab Ahmed              | Sanath Jayasuriya        | 1     |
| Mohammad Rafique         | Farveez Maharoof         | 1     |
| Imran Nazir              | Stuart Matsikenyeri      | 1     |
| Shoaib Malik             | Chamunorwa Chibhabha     | 1     |
| Inzamam-ul-Haq           | Sean Williams            | 1     |
| Mohammad Sami            | Prosper Utseya           | 1     |
| Iftikhar Anjum           | Stuart Matsikenyeri      | 1     |
| Vusimuzi Sibanda         | Imran Nazir              | 1     |
| Chamunorwa Chibhabha     | Inzamam-ul-Haq           | 1     |
| Friday Kasteni           | Inzamam-ul-Haq           | 1     |
| Brendan Taylor           | Younis Khan              | 1     |
| Sean Williams            | Umar Gul                 | 1     |
| Christopher Mpofu        | Inzamam-ul-Haq           | 1     |
| Stephen Fleming          | Ian Billcliff            | 1     |
| Craig McMillan           | Abdool Samad             | 1     |
| Neil McCallum            | Billy Stelling           | 1     |
| Paul Hoffmann            | Ryan ten Doeschate       | 1     |
| Darron Reekers           | Craig Wright             | 1     |
| Sanath Jayasuriya        | Ajit Agarkar             | 1     |
| Kumar Sangakkara         | Munaf Patel              | 1     |
| Virender Sehwag          | Mahela Jayawardene       | 1     |
| Rahul Dravid             | Muttiah Muralitharan     | 1     |
| Zaheer Khan              | Lasith Malinga           | 1     |
| Munaf Patel              | Chaminda Vaas            | 1     |
| William Porterfield      | Chris Gayle              | 1     |
| Kevin O'Brien            | Ramnaresh Sarwan         | 1     |
| Chris Gayle              | Andrew White             | 1     |
| Ramnaresh Sarwan         | Kevin O'Brien            | 1     |
| Adam Gilchrist           | Herschelle Gibbs         | 1     |
| Mike Hussey              | Jacques Kallis           | 1     |
| Jacques Kallis           | Michael Clarke           | 1     |
| Ashwell Prince           | Matthew Hayden           | 1     |
